0_normal,1_benign_lesion,2_malignant
0.001823420890618854,-0.0034424303481164,-0.002567017048883416
0.001965468832891289,-0.004204930447921138,-0.009222529278139617
0.0024612831847877614,-0.0031134595117638278,-0.0064612706402242745
0.002707731084350956,-0.0012608762053708139,-0.0015634694207425025
0.0027910682760868516,-6.691086856962427e-05,0.00025286428177105803
0.0028052299004716784,0.0009777773608372238,0.0009085634859433973
0.0031403027513762526,0.0015575323978423846,0.002877331434264886
0.0031006130379519835,0.0019446053620108626,0.004810832643286613
0.002979197406731516,0.002201236372241628,0.0059909854570059425
0.0024546822716557466,0.0024082859585600695,0.008831965294028474
0.0013973325692604526,0.0032537164968714284,0.00844634345396152
3.873773754769661e-05,0.0038184882926875223,0.004371951975247886
-0.0007555393261436163,0.004818602045145002,0.002117370083715448
-0.0010169496225935037,0.005875209684959958,0.0010946414954009591
-0.0007312548136001292,0.005945140888932546,-0.00026386524521412565
0.00040216063442252107,0.005684490048717523,0.00020177378594243115
0.0011860996583043276,0.0056915305734790336,0.0008516201291883859
0.0014319974441598998,0.0058448248854246375,-0.00024067285734191108
0.0012353984567097893,0.006765599580348401,-0.002581774352871206
0.0007750977026538576,0.007496655686745007,-0.007958171140204367
-0.00014604542303360438,0.009838240988523686,-0.021943380127699436
-0.001234683149607096,0.01262773245242303,-0.043019720378037564
-0.0011428165753909392,0.013781977284937123,-0.02738196617568707
-0.0012219504032778142,0.012809559399989706,-0.009307627219842924
-0.0010176256619572471,0.012407383105865328,-0.0008928910350031517
-0.00011002784635775323,0.00894679374593027,0.0026752783132370926
0.0008952282658810012,0.004771189572404484,0.012385930929425663
0.001654206985894555,0.0030048910450799146,0.029362254286398284
0.002253914279536954,0.0018449368044498311,0.04726946453204539
0.0029713722945268646,0.0005816983787920182,0.06795115650162077
0.003999512708635093,-0.001030897580052577,0.0771401579627682
0.005167835328525296,-0.0027520896996589364,0.08560297219736418
0.006163968029970543,-0.0047450122675450354,0.06400848696779081
0.00652738018130607,-0.005434983090043078,0.0459363496624091
0.005420204449908807,-0.003844229182949616,0.022485475182857775
0.00417499475962851,-0.0008536951027674656,0.010850842341762576
0.0034382232317458684,0.0010999004411098568,0.003711289017216838
0.003092321837007158,0.0023671399427313768,0.0029113683839494036
0.0026045219483890546,0.0032781475025157165,0.0019504535475613014
0.0019256681402783215,0.0032590906535359906,0.0008424907138931071
0.0018302767381097348,0.002737649404599593,-0.0015543348474042523
0.0023818441235616827,0.003293914681051227,-0.00034366729551634775
0.003034217722671482,0.003966210004651222,0.0004898893440536268
0.003123227335559478,0.003516555964198131,0.0011193946071490892
0.0035311028949321544,0.0034604410473161487,0.002113644376682481
0.004084580485609535,0.0036016159364081887,0.005331416705331113
0.004663462927478433,0.0020694063821225565,0.009514720346686854
