names,scores,logfoldchanges,pvals,pvals_adj
UPF2,83.228905,1.5024331,0.0,0.0
TCHP,29.132076,1.500828,1.409297911246248e-186,5.098819813661076e-186
TRAPPC12,49.196125,1.4997375,0.0,0.0
MAML1,20.088223,1.4994518,9.355299751998157e-90,2.822744474062589e-89
HACL1,20.542662,1.4994017,8.951973968652211e-94,2.7289335325105787e-93
MTG2,24.309454,1.4993134,1.5572614452240934e-130,5.127208214680285e-130
AVPI1,29.63703,1.4984906,4.983902183681748e-193,1.8185423388622516e-192
GAPVD1,54.493313,1.4979466,0.0,0.0
TNKS2,67.5383,1.4978098,0.0,0.0
KLF8,10.591817,1.4958256,3.252187129660956e-26,7.776911971729536e-26
CMTR1,14.93475,1.4957013,1.9580909552790338e-50,5.250379180004528e-50
CCDC14,72.06325,1.4951055,0.0,0.0
CAD,13.257079,1.4951022,4.105775210194305e-40,1.0561284142599114e-39
MYO5B,42.733055,1.4940263,0.0,0.0
DDX42,86.12223,1.4937679,0.0,0.0
ADCY7,15.989791,1.4927461,1.5053653015106452e-57,4.143297357965267e-57
CYP1B1,19.724993,1.4926698,1.3157583489334825e-86,3.932227916608211e-86
PPTC7,45.325,1.4924831,0.0,0.0
EPB41L4B,18.203218,1.4923393,4.866334453346628e-74,1.4071960086890514e-73
PMS1,27.449741,1.4921546,6.99711943683236e-166,2.4507761471908384e-165
COG4,33.087337,1.492064,4.520697090572387e-240,1.748247578373528e-239
CCND3,22.458664,1.4919845,1.0530755625617222e-111,3.344876988539061e-111
HAUS5,7.84605,1.491055,4.293462109869626e-15,9.43909589818717e-15
CNOT9,30.625574,1.4907875,5.58979530175731e-206,2.0734412166925434e-205
AVEN,22.411955,1.4901106,3.0093025247669258e-111,9.552263093235228e-111
SAE1,42.59036,1.4899354,0.0,0.0
DCAF10,47.495415,1.4878712,0.0,0.0
SMARCA2,33.546444,1.487567,1.0144414293135631e-246,3.9546475785649534e-246
ACSF3,24.270012,1.4870253,4.065831537801991e-130,1.3376114673718004e-129
CELF1,112.01775,1.4866898,0.0,0.0
CUL2,37.98246,1.486672,0.0,0.0
USP31,20.206259,1.4866463,8.624252977507048e-91,2.608832108438672e-90
SLC27A4,14.484838,1.4863666,1.5107991840157237e-47,4.010959264945098e-47
NELFA,37.02485,1.485731,4.561709714171328e-300,1.8785007371284245e-299
MYO1F,6.7400627,1.4855024,1.583182563507938e-11,3.3491927144057174e-11
PTEN,89.94266,1.4852352,0.0,0.0
PDPK1,47.355125,1.4839593,0.0,0.0
ZNF714,16.090906,1.4832416,2.9547787904462403e-58,8.153113220134317e-58
MOB3A,19.892366,1.4829067,4.738601726737624e-88,1.422785043117052e-87
STAT2,43.934544,1.4824812,0.0,0.0
ACAD9,27.938477,1.4823662,9.10029908040388e-172,3.218730768287538e-171
TEX9,36.680626,1.4808891,1.4875565811599666e-294,6.087520210872202e-294
TBC1D23,38.35971,1.4806458,0.0,0.0
FBXO32,23.759672,1.480513,8.728235752515758e-125,2.8395373115764058e-124
POLB,18.181244,1.4799448,7.26674509708017e-74,2.1000879107142044e-73
LRRC43,7.895792,1.4798197,2.8847700293794107e-15,6.350149755316735e-15
PAFAH1B1,118.59379,1.4796267,0.0,0.0
EVI5L,8.306127,1.4792087,9.887669963711752e-17,2.2058086728745791e-16
CNTN4,8.667299,1.4785367,4.4249174383257175e-18,9.99753725736484e-18
CD58,36.091484,1.4782441,3.0848059883010816e-285,1.2499220751170546e-284
NLRP2,11.174308,1.4781277,5.447317240086037e-29,1.32601828455808e-28
POC5,13.058942,1.4779471,5.650741234718532e-39,1.4456067630705903e-38
TRMT10B,17.921873,1.4775988,7.960274923841716e-72,2.288869703028684e-71
NFATC2IP,60.374687,1.4775921,0.0,0.0
ERMP1,22.392612,1.4774069,4.645562542600417e-111,1.473981539518538e-110
TTYH3,18.693884,1.4752024,5.551960180604923e-78,1.6219764951846397e-77
GTF2F2,69.58258,1.4751952,0.0,0.0
KLHL2,17.664705,1.4745433,7.842202130561946e-70,2.2420391994916667e-69
PANK2,40.16699,1.4745067,0.0,0.0
HIBCH,79.3473,1.4742666,0.0,0.0
PDS5B,59.326115,1.4739026,0.0,0.0
DSE,23.856829,1.4738086,8.601825198238289e-126,2.8049017016781874e-125
FAN1,17.710896,1.4735278,3.455264313866394e-70,9.891803702227302e-70
FAM81A,9.661311,1.4728961,4.401926417934808e-22,1.0259580672582074e-21
ARIH2,60.820602,1.4728761,0.0,0.0
C1RL,33.093876,1.4720286,3.6401499419099636e-240,1.408090487091973e-239
YTHDF3,52.111126,1.4716651,0.0,0.0
KMT2E,127.172585,1.4716494,0.0,0.0
MICOS13,10.784507,1.4699304,4.074246520356417e-27,9.80302287510185e-27
PDCD11,25.700233,1.4697417,1.1618964309110096e-145,3.941957904963478e-145
SMARCAD1,43.98668,1.4686346,0.0,0.0
ANKRD52,14.922533,1.4685882,2.3517262621703886e-50,6.303002044099798e-50
ETNK1,80.77857,1.4680858,0.0,0.0
FAM173B,16.150974,1.467838,1.1178121861528782e-58,3.0881274073434834e-58
ZNF274,21.429428,1.4675269,7.104885651612864e-102,2.2082651646366473e-101
ZSWIM4,18.365528,1.4674238,2.480235943231153e-75,7.202415911457956e-75
RBM26,80.53896,1.4667917,0.0,0.0
UBE2R2,102.556694,1.466023,0.0,0.0
PAPOLG,13.779398,1.4659922,3.3908838109069974e-43,8.831610419481711e-43
HERC6,11.4617815,1.4658581,2.0524831713366703e-30,5.0390611946767436e-30
TMEM116,11.258744,1.465811,2.0972508847491115e-29,5.119178263071687e-29
ZNF347,12.896892,1.4654677,4.686237414216253e-38,1.1938969100319726e-37
FAM208A,62.422123,1.4647719,0.0,0.0
GPAT4,43.203266,1.464599,0.0,0.0
EEA1,69.67607,1.4645123,0.0,0.0
PTPN1,55.90748,1.4642034,0.0,0.0
UBAP2L,57.360283,1.4638032,0.0,0.0
YLPM1,56.944023,1.4634287,0.0,0.0
PLBD2,11.240749,1.4618355,2.571891986890296e-29,6.274617512629745e-29
MMP1,21.845493,1.4616419,8.579464932131551e-106,2.6937969106416238e-105
TEAD3,16.610106,1.4609611,5.888999808203953e-62,1.642911330526809e-61
ARL8B,59.864006,1.4595165,0.0,0.0
LARP4,63.32617,1.4591789,0.0,0.0
RIPK1,22.991964,1.4591066,5.609400584390174e-117,1.797564831872402e-116
CFAP77,20.486786,1.4586341,2.824325347412991e-93,8.59817809372223e-93
CCDC93,29.202232,1.456503,1.816662337552586e-187,6.581528502996916e-187
UVSSA,25.750216,1.4563257,3.2055325210613125e-146,1.0882889784656307e-145
MEIS2,9.480176,1.4551784,2.5385399682209437e-21,5.892861037777256e-21
VEZT,71.138695,1.4541572,0.0,0.0
ERN1,42.189533,1.4541285,0.0,0.0
DRC7,9.252533,1.4533107,2.1923452136497118e-20,5.0436237269457766e-20
AKT3,19.866789,1.4529445,7.88907246136921e-88,2.3670423672447956e-87
ZFHX3,118.07911,1.4525925,0.0,0.0
KIAA2026,57.38542,1.4521145,0.0,0.0
GRTP1,22.256332,1.4517616,9.793825462856831e-110,3.0994712883738314e-109
ZNF487,22.999495,1.4517543,4.715956884906201e-117,1.5115837057557813e-116
HPS3,21.529774,1.4512489,8.193420763329795e-103,2.5543888845136067e-102
GTF2E1,10.300932,1.4508439,6.978214777356423e-25,1.6550211418788463e-24
RNF2,20.573065,1.4498668,4.7845291609416984e-94,1.459728754237094e-93
RAP1B,113.04238,1.4484411,0.0,0.0
ABCC10,8.7612705,1.4482845,1.930614101358161e-18,4.3730179038971e-18
ZFYVE16,67.622574,1.4480199,0.0,0.0
FRMD4A,28.082556,1.4478502,1.6000925375129944e-173,5.677127554098129e-173
TAB3,18.770641,1.4475421,1.3128918039094135e-78,3.8427688541426285e-78
ATG14,25.128561,1.4463298,2.4246507298644647e-139,8.117906581961185e-139
GGT1,11.516666,1.445712,1.0873668217352738e-30,2.6727103584020837e-30
BBOF1,43.23484,1.4454194,0.0,0.0
RBIS,10.027261,1.4453095,1.1568113463617709e-23,2.722831106174326e-23
KPNA6,66.66311,1.4452267,0.0,0.0
TYK2,17.200928,1.4442079,2.613151327776514e-66,7.38858279483344e-66
PARP9,29.86312,1.4440372,5.931191790946411e-196,2.1727836941650852e-195
MRRF,27.120264,1.4428669,5.680256628742257e-162,1.9771095974394018e-161
MAP4,117.91936,1.4428325,0.0,0.0
SARM1,8.441832,1.4423565,3.124036704191041e-17,7.00636469011631e-17
SART3,29.468834,1.4410442,7.22383042489154e-191,2.629356741612809e-190
CUL4A,56.32817,1.4410167,0.0,0.0
SCPEP1,33.73904,1.4404553,1.5479374560496074e-249,6.064021368684653e-249
ARHGAP27,14.900694,1.4404082,3.2617549766212067e-50,8.739644720045753e-50
BBS4,27.711473,1.4387156,5.078856074870589e-169,1.7875878413698272e-168
PREP,29.719353,1.4381053,4.318158489117055e-194,1.5771826862538852e-193
SEPSECS,11.130901,1.4376544,8.873353873088604e-29,2.1578698828321376e-28
TIMELESS,10.826671,1.436371,2.5734297883381918e-27,6.199492710852244e-27
SNX21,10.133612,1.4360778,3.9190207421445086e-24,9.251633425176061e-24
CAAP1,43.364075,1.4357332,0.0,0.0
CSRNP2,14.612716,1.4356781,2.3304040817378445e-48,6.201390694216325e-48
GAN,28.803274,1.4352686,1.9516765903580188e-182,7.020710161197746e-182
ZNF500,10.60234,1.4350432,2.9061744751155294e-26,6.952311426617108e-26
PRUNE2,32.518425,1.4340187,5.85470149444702e-232,2.239499159728245e-231
BAZ1B,79.992035,1.4338789,0.0,0.0
IRAK3,10.084856,1.4336869,6.445973392361921e-24,1.5198785873239184e-23
CLBA1,10.777807,1.4332584,4.382078822161845e-27,1.0537686288146522e-26
ZNF445,15.625612,1.4325846,4.872183820469435e-55,1.327633000078088e-54
PPM1F,11.821514,1.4323969,3.021866890260435e-32,7.495021776364072e-32
NEPRO,23.459585,1.4318956,1.0553041855452482e-121,3.4132675355039627e-121
CAMKK2,24.405209,1.4310304,1.505717466215927e-131,4.966361753306861e-131
NFYA,13.394643,1.430874,6.498811032392987e-41,1.6778273280867714e-40
SPAG16,69.672775,1.429761,0.0,0.0
PHRF1,20.769821,1.4281048,8.115983870301479e-96,2.4864094168482483e-95
FOXO3,90.75845,1.4280508,0.0,0.0
NME7,46.907024,1.4269508,0.0,0.0
DSTYK,26.623594,1.4268817,3.619625689527402e-156,1.2472292486784619e-155
CCDC88A,26.96993,1.4268115,3.330595423895271e-160,1.1553210720971145e-159
CDC14B,30.465,1.4262424,7.582297039114095e-204,2.806885189482753e-203
RUNX1,53.996937,1.4258186,0.0,0.0
CEP162,32.224854,1.4249926,7.919733966903652e-228,3.019622260073142e-227
HEATR6,12.838491,1.4225358,9.98002346877192e-38,2.5392908239947855e-37
MARCH7,86.43878,1.4225088,0.0,0.0
GANC,14.04772,1.4224705,7.955451191464363e-45,2.0861777256366456e-44
LRRC8B,15.851024,1.4222372,1.38308552105713e-56,3.7922484156747496e-56
FANCL,23.401388,1.4220717,4.1367952308264955e-121,1.3360993455792018e-120
SMO,9.830092,1.4219236,8.354216221880235e-23,1.955608442585203e-22
SPOPL,21.645515,1.4219189,6.699075179693006e-104,2.0944805723275222e-103
VAPB,38.734077,1.4219015,0.0,0.0
USP48,65.88822,1.4210459,0.0,0.0
NCOR1,131.94481,1.4210176,0.0,0.0
AP3M2,20.269102,1.420796,2.4101642879034968e-91,7.30270381918636e-91
AHNAK2,19.910004,1.4205898,3.332911013995136e-88,1.0013313891878763e-87
NSUN2,24.383085,1.4205792,2.585383769712298e-131,8.524607271058972e-131
SF3B3,52.74319,1.4200503,0.0,0.0
TSC1,21.5165,1.4200338,1.0909102401043754e-102,3.400314480713765e-102
FMR1,53.5835,1.4194902,0.0,0.0
CASD1,26.132017,1.4194527,1.5780205674362953e-150,5.396519670688338e-150
C17orf67,13.453072,1.419155,2.9534597973842804e-41,7.637098758034833e-41
ZNF823,11.718957,1.4190563,1.0191930568912237e-31,2.5213010781601605e-31
ARHGEF9,14.242335,1.4183744,5.002663041931773e-46,1.3181818473119056e-45
SLC25A40,12.953382,1.4175917,2.2482670489930662e-38,5.734760815130452e-38
GUCY1A1,16.83319,1.4171385,1.393818044682804e-63,3.9080371116106343e-63
PDLIM5,79.93806,1.4166752,0.0,0.0
CEP135,25.491873,1.4137455,2.425906357120393e-143,8.195517071932868e-143
SUCLG2,84.76686,1.4134727,0.0,0.0
WASHC2A,25.471745,1.4133085,4.0547421052785374e-143,1.3684175356442882e-142
CFAP74,12.6712675,1.412955,8.53247811723806e-37,2.1605563265481046e-36
ZNF552,20.155386,1.4115366,2.4137341833182736e-90,7.293315300663934e-90
SPRED1,26.72959,1.4112407,2.132753517152735e-157,7.36524515980824e-157
TTC12,17.440027,1.4111919,4.0987658300696025e-68,1.166280159587159e-67
ATRX,149.79887,1.4109437,0.0,0.0
LINC00476,11.286534,1.4098548,1.529493655564624e-29,3.7364284951045127e-29
PIAS2,39.435963,1.4089594,0.0,0.0
ZNF197,9.6191025,1.4088035,6.640791913591877e-22,1.5461845400013257e-21
CASP8AP2,31.904694,1.4082913,2.2984249983605695e-223,8.712771527803289e-223
CUL3,92.029106,1.4080422,0.0,0.0
DLX6-AS1,27.346342,1.4067448,1.1936959856133213e-164,4.1715789887764945e-164
ZNF266,11.122163,1.4062408,9.78699163632398e-29,2.3796612846492147e-28
ABHD17C,22.661959,1.4051683,1.0634506034854232e-113,3.393526725840128e-113
METTL22,9.4134865,1.4050355,4.79946591771811e-21,1.1112453234296361e-20
TET2,39.865364,1.4049833,0.0,0.0
SPC25,14.716452,1.4048532,5.055006809294052e-49,1.348945879978794e-48
GEMIN5,10.711388,1.4047096,9.000238530713325e-27,2.1599109614950383e-26
NRDC,91.93826,1.4042716,0.0,0.0
GRB2,71.402985,1.4035014,0.0,0.0
GOLGA8A,31.863255,1.4028678,8.62551197170953e-223,3.2672058558822785e-222
RAB6A,87.83021,1.4025369,0.0,0.0
ARMC7,6.993449,1.4023094,2.6820882504159815e-12,5.727658810730686e-12
GRK3,6.9414034,1.4022791,3.882234207444214e-12,8.275635324177263e-12
AKAP7,28.404083,1.4022053,1.8004064299649842e-177,6.427224598267165e-177
KCTD2,10.724882,1.4011229,7.778604461379583e-27,1.8674974775978786e-26
MAPK1,68.74588,1.4004427,0.0,0.0
D2HGDH,26.971853,1.3998191,3.161993744887796e-160,1.0969651701895749e-159
ANO9,7.1006413,1.3993365,1.2417954575325139e-12,2.661891685607951e-12
CLUH,21.084175,1.3990896,1.1113566488019386e-98,3.4257162671316545e-98
APTX,29.562237,1.3987149,4.5721896953432e-192,1.666667839815883e-191
GLYR1,62.71833,1.3986808,0.0,0.0
SCYL3,13.892804,1.3981975,7.003867757616644e-44,1.8294932762708493e-43
TBC1D2B,14.6448965,1.3977185,1.4522249011124514e-48,3.867622775058684e-48
PLEKHH2,19.830761,1.3974776,1.6157475331130382e-87,4.842487024543593e-87
RORA,30.375473,1.3967881,1.1583290633401024e-202,4.28049771498351e-202
IQCE,26.330658,1.3959837,8.548696944824636e-153,2.9323152605490936e-152
TDP1,18.171692,1.3957955,8.649051655034297e-74,2.4993296347310185e-73
ACIN1,80.48896,1.3941556,0.0,0.0
ZNF131,58.055138,1.394113,0.0,0.0
CLEC2D,19.944462,1.3937823,1.6744423793558155e-88,5.036288802442171e-88
SLC24A1,7.648466,1.3935746,2.0339065704271066e-14,4.442729567624266e-14
BTBD7,77.253876,1.3935703,0.0,0.0
AP002884.1,11.181857,1.393479,5.003183697605216e-29,1.2180050666964718e-28
FAM160B2,17.450108,1.393309,3.435834891676433e-68,9.778354312953456e-68
LUC7L,66.34448,1.3931433,0.0,0.0
HIPK3,64.1353,1.3926057,0.0,0.0
HIF1A,128.2261,1.3903648,0.0,0.0
SCAP,31.258581,1.3893281,1.7069088486440214e-214,6.406331761624041e-214
NDEL1,40.303688,1.3887894,0.0,0.0
MAN2A1,39.221535,1.3867453,0.0,0.0
CENPE,19.72668,1.3856058,1.2725423381404554e-86,3.803459032923851e-86
DLGAP4,49.65649,1.3850148,0.0,0.0
MDM4,89.16674,1.3838699,0.0,0.0
ZNF568,9.105856,1.3835636,8.558876715057563e-20,1.9569773859516052e-19
CHUK,11.982357,1.383269,4.396416978625488e-33,1.0950252477969859e-32
