source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Stromal_Fib,Stromal_Fib,PKM,CD44,0.52323085,1.0,0.26795775,-0.2568002112972564,-0.6738022434167729,0.0019598636,0.84200263,1.0,1.0
Epithelial,Endothelial,COL9A2,ITGA9_ITGB1,0.1757333,0.0,0.025186798,0.6637206328699584,0.3040542494712019,0.06712131,0.62033015,0.05851709003452131,1.0
Epithelial,Endothelial,CX3CL1,ITGAV,0.15421945,1.0,0.02185958,0.015448562688340162,-0.06312680115639047,0.017967317,0.6035094,1.0,1.0
Epithelial,Endothelial,COL6A2,ITGA1_ITGB1,0.23547459,1.0,0.028499236,-0.32431688354578164,-1.0300922379734836,0.0017567037,0.63476837,1.0,1.0
Epithelial,Endothelial,EFEMP2,PLSCR4,0.28640762,0.0,0.03585076,0.24070603391794104,0.07316650290580806,0.025090702,0.66093695,0.2662089096450091,1.0
Epithelial,Endothelial,EFNA1,EPHA2,0.19729723,0.0,0.030940518,0.5123699227342524,0.30067459914251654,0.055675212,0.6442418,0.05851709003452131,1.0
Epithelial,Endothelial,EFNA1,EPHA4,0.2644768,0.0,0.06945589,0.71893425369402,0.43633287407207055,0.14115372,0.7306919,0.05851709003452131,1.0
Epithelial,Endothelial,EFNA4,EPHA4,0.17502962,0.0,0.026110906,0.5058951882112157,0.26812204662491146,0.06799411,0.6245641,0.05851709003452131,1.0
Epithelial,Endothelial,DNAJB11,PRTG,0.23001814,0.0,0.042372916,0.2911844174303842,0.16085656179661312,0.04536807,0.6794062,0.13319447326900102,1.0
Epithelial,Endothelial,EDN1,EDNRB,0.17201559,0.0,0.02944558,0.24903418308642206,0.2169312824861262,0.04807872,0.63854665,0.14555247767162424,1.0
Plasma,Epithelial,TGFB1,ITGAV_ITGB6,0.18276025,1.0,0.0250977,0.21458297903232354,-0.09059038237816795,0.026434688,0.61991274,1.0,1.0
Plasma,Epithelial,SPP1,CD44,0.2950681,1.0,0.048837166,-0.17809046763051561,-0.966048875973025,0.0014493248,0.6946683,1.0,1.0
Plasma,Epithelial,SPP1,ITGAV_ITGB1,0.25944415,0.57,0.041744564,0.03856144697478933,-0.6215533358423893,0.006281052,0.67777693,1.0,1.0
Plasma,Epithelial,SPTAN1,PTPRA,0.2660749,1.0,0.061210155,-0.3240736533699716,-0.40976135120073665,0.0021519521,0.7180777,1.0,1.0
Plasma,Epithelial,TGFB1,TGFBR1_TGFBR2,0.18160863,1.0,0.024466883,-0.22885206353617923,-0.3097007597842899,0.0012381729,0.61690927,1.0,1.0
Plasma,Epithelial,TGFB1,VASN,0.1850653,1.0,0.026360333,-0.19114425497747914,-0.26772901891002215,0.004714665,0.6256781,1.0,1.0
Plasma,Epithelial,TGFB1,ACVR1B_TGFBR2,0.19058748,1.0,0.02938521,-0.07503142564091644,-0.18262715955800055,0.0034900685,0.6383097,1.0,1.0
Plasma,Epithelial,TGFB1,CAV1,0.24288912,1.0,0.05803442,-0.3953767057610124,-1.0249833789644471,0.0011075431,0.71265376,1.0,1.0
Plasma,Epithelial,TGFB1,CXCR4,0.24703862,1.0,0.060307384,-0.249360984438386,-0.7183627903303529,0.00061072427,0.7165713,1.0,1.0
Plasma,Epithelial,TIMP2,ITGA3,0.26540288,1.0,0.067658156,-0.10034674846200814,-0.5911850065739122,0.008864326,0.7281039,1.0,1.0
Plasma,Epithelial,TLN1,ITGB5,0.23331049,1.0,0.052493215,-0.4121925751948426,-0.5490017738180116,0.0030596138,0.70227015,1.0,1.0
Plasma,Epithelial,TGFB1,ITGB5,0.23157147,1.0,0.051834956,-0.13674002335578844,-0.2428391169900069,0.004407057,0.7009492,1.0,1.0
Plasma,Epithelial,TGFB1,SDC2,0.25269037,1.0,0.06340324,-0.22538994995739348,-0.3560822025648207,0.003966054,0.7216272,1.0,1.0
Plasma,Epithelial,RTN4,GJB2,0.17195393,1.0,0.022710219,-0.25216941809174814,-0.5394181550682182,0.012272585,0.60806775,1.0,1.0
Plasma,Epithelial,SEMA4A,PLXNB1,0.20956981,0.0,0.04377057,0.7310859957867715,0.3155867380918825,0.0818483,0.6829302,0.05851709003452131,1.0
Plasma,Epithelial,SEMA4D,PLXNB1,0.21641918,0.0,0.04680859,0.3525675869280872,0.11797985017954332,0.02255418,0.6901505,0.1883961196531389,1.0
Plasma,Epithelial,S100A4,ERBB3,0.50049675,1.0,0.24247289,0.49815448509513505,-0.49769905243910334,0.018722959,0.8352408,1.0,1.0
Epithelial,Endothelial,EFNB1,EPHB4,0.2502668,0.0,0.025917174,0.4781801446822508,0.3092964507161917,0.056390066,0.62369055,0.05851709003452131,1.0
Epithelial,Endothelial,EFNB2,EPHB4,0.24549961,0.0,0.021704132,0.38885208751487405,0.19938027580871154,0.032373745,0.6026553,0.09613423767741651,1.0
Epithelial,Endothelial,FABP5,RXRA,0.17306912,1.0,0.029854063,-0.15467312291972593,-0.26107709567988774,0.0027601952,0.640135,1.0,1.0
Epithelial,Endothelial,FADD,TRADD,0.15544942,0.14,0.02413971,0.03562870550212632,-0.01521391012994594,0.0052798423,0.6153172,1.0,1.0
Plasma,Epithelial,SLPI,PLSCR1,0.2614375,1.0,0.02677152,-0.10031351059676417,-1.3428868195980184,0.0015938516,0.62748885,1.0,1.0
CD4T,Stromal_Fib,COL1A1,ITGA5,0.16846888,1.0,0.02834434,-0.33732235185058324,-1.7315626737036218,0.0024659056,0.6341364,1.0,1.0
CD4T,Stromal_Fib,COL1A1,ITGAV_ITGB8,0.25581118,1.0,0.056704637,-0.295590583340584,-1.7055653734803116,0.0042894213,0.7102746,1.0,1.0
CD4T,Stromal_Fib,COL1A2,ITGA1_ITGB1,0.20632568,1.0,0.037045293,-0.41864344166551487,-1.6047258029009457,0.0015773962,0.6645998,1.0,1.0
CD4T,Stromal_Fib,COL1A2,ITGAV_ITGB8,0.24063313,1.0,0.04610214,-0.34579517037189755,-1.4436830215847771,0.0034999792,0.6885222,1.0,1.0
CD4T,Stromal_Fib,FAM3C,LIFR,0.14823118,1.0,0.021957368,-0.3520615764124834,-0.6908042074435037,0.002045825,0.6040433,1.0,1.0
CD4T,Stromal_Fib,COL3A1,ITGA1_ITGB1,0.2381354,1.0,0.054900464,-0.3475469372060646,-1.7979464855214449,0.0022248498,0.70693636,1.0,1.0
CD4T,Stromal_Fib,COPA,CD74,0.22604567,1.0,0.05054203,-0.5005282324892448,-1.8142270385653751,0.0003744179,0.6982951,1.0,1.0
CD4T,Stromal_Fib,FADD,ABCA1,0.16171512,0.0,0.023900062,0.09212141526466526,0.09954480482399616,0.010848508,0.61413574,0.45968656268907787,1.0
Stromal_Fib,Stromal_Fib,PSEN1,NCSTN,0.1599668,1.0,0.02495635,-0.062086225600277156,-0.08108557964941321,0.003811203,0.61924714,1.0,1.0
Stromal_Fib,Stromal_Fib,PSEN1,NOTCH2,0.17991444,1.0,0.030334499,-0.057951797354326304,-0.08323812798660185,0.0036119344,0.64197177,1.0,1.0
CD4T,Stromal_Fib,GDF11,BMPR1A,0.14674935,0.0,0.02144294,0.07478554044075106,0.09390072452172467,0.017776376,0.6012048,0.5149884629037631,1.0
CD4T,Stromal_Fib,GDF11,BMPR2,0.21643063,1.0,0.040554482,-0.032444256307800956,-0.04866737114104605,0.00874524,0.6746106,1.0,1.0
Stromal_Fib,Stromal_Fib,PTN,SDC4,0.32309395,0.0,0.052635804,0.20475173211726047,0.5302239216333218,0.040312566,0.7025537,0.20351603599187507,1.0
Stromal_Fib,Stromal_Fib,RGMA,BMPR2,0.19766587,0.0,0.029456032,0.11016470418911622,0.035079561334549286,0.035916418,0.6385876,0.40859912622476463,1.0
Stromal_Fib,Stromal_Fib,RSPO3,LRP6,0.17651448,0.0,0.027801901,0.21701350431150712,0.2591948104208086,0.10613229,0.6318919,0.18593252095311577,1.0
Plasma,Epithelial,MIF,TNFRSF10D,0.35106286,1.0,0.02443707,-0.13993482176208394,-0.20810690665600248,0.006065294,0.6167652,1.0,1.0
Epithelial,Endothelial,FN1,ROBO4,0.4110693,0.0,0.041964337,0.758147440455119,-0.29901453234655995,0.011197679,0.67835015,1.0,1.0
Epithelial,Endothelial,FSTL1,DIP2A,0.20796834,1.0,0.041609656,-0.11653318236647286,-0.24139460275618826,0.007016715,0.6774234,1.0,1.0
Epithelial,Endothelial,FN1,ITGA5_ITGB1,0.32061562,1.0,0.0320724,0.20702462263118498,-0.5698461563981971,0.0038993275,0.6483485,1.0,1.0
Plasma,Epithelial,MMP7,CD151,0.46398923,0.0,0.045017403,0.09202454917397689,-0.4985846556294137,0.0044422843,0.68596333,1.0,1.0
Plasma,Epithelial,MMP7,CD44,0.2709705,1.0,0.025193196,-0.20449702770317202,-0.9147624441684924,0.0010401155,0.6203601,1.0,1.0
Plasma,Epithelial,NAMPT,INSR,0.22877136,1.0,0.0448837,-0.22609849308857685,-0.5173758685793169,0.0032995709,0.68564284,1.0,1.0
Plasma,Epithelial,MFNG,NOTCH2,0.1941977,0.04,0.02839939,0.042290651311529495,-0.018730686408850297,0.0034565658,0.63436145,1.0,1.0
Epithelial,Endothelial,GNAI2,EGFR,0.31994352,1.0,0.04139002,-0.46339679579892745,-0.62099929950639,0.0026902035,0.6768449,1.0,1.0
Plasma,Epithelial,PSEN1,CD44,0.28445566,1.0,0.0384245,-0.22223833733844717,-0.3594200741776455,0.0012145344,0.66866153,1.0,1.0
Plasma,Epithelial,PSEN1,NCSTN,0.17781675,0.66,0.021719866,-0.015171103709037681,-0.03882527816538489,0.0033169442,0.602742,1.0,1.0
Plasma,Epithelial,PSEN1,NOTCH2,0.1845134,0.97,0.022768874,-0.06198561717486428,-0.07666042754393337,0.0027110942,0.608375,1.0,1.0
Epithelial,Endothelial,GPI,AMFR,0.2619904,0.0,0.059670962,0.10521446824209255,0.058889537420314914,0.008276927,0.7154927,0.42502442519800787,1.0
Stromal_Fib,Stromal_Fib,THBS1,LRP5,0.22575803,0.0,0.036917012,0.07362985070423418,0.13819627492586664,0.016196562,0.66421306,0.5191104472187063,1.0
Stromal_Fib,Stromal_Fib,THBS1,SCARB1,0.21882784,0.0,0.03214504,0.08830760753235434,0.15286000144145967,0.014783067,0.6486063,0.47246393266012054,1.0
Stromal_Fib,Stromal_Fib,THBS1,SDC4,0.21994424,0.0,0.03291376,0.060619984829291304,0.12584278222734224,0.015034085,0.6512947,0.5661813040867542,1.0
Stromal_Fib,Stromal_Fib,THBS2,ITGA3_ITGB1,0.18406728,0.0,0.023599729,0.16357236082528306,0.2803409379672561,0.045792848,0.6126363,0.2799615378282956,1.0
Stromal_Fib,Stromal_Fib,THBS2,ITGA6,0.21265534,0.92,0.039921384,0.07450575360367404,-0.0014817310851613086,0.02745616,0.6728813,1.0,1.0
Stromal_Fib,Stromal_Fib,THBS2,NOTCH3,0.19558617,0.0,0.030176157,0.17304253179330886,0.1478140092648531,0.03450424,0.6413701,0.26110339748842953,1.0
Stromal_Fib,Stromal_Fib,TGFB3,TGFBR3,0.18309183,0.0,0.021776449,0.13384647493325177,0.1375563096815021,0.041269433,0.60305345,0.34546835879312526,1.0
Stromal_Fib,Stromal_Fib,SLIT3,ROBO1,0.20581737,0.0,0.041819252,0.2552229811609043,0.25854357308595866,0.06940015,0.67797214,0.13890603716436947,1.0
Stromal_Fib,Stromal_Fib,SLPI,PLSCR1,0.21543863,1.0,0.041195247,-0.22599551852934086,-1.4363998964810423,0.002452573,0.6763288,1.0,1.0
Stromal_Fib,Stromal_Fib,SLPI,PLSCR4,0.17919458,1.0,0.030815022,-0.06528184873402125,-1.209950218571093,0.007880758,0.64377594,1.0,1.0
Stromal_Fib,Stromal_Fib,SERPINE1,ITGB5,0.22289753,0.0,0.046901394,0.22796957405495,0.390515633957667,0.08192638,0.6903623,0.1713699501786694,1.0
Stromal_Fib,Stromal_Fib,SERPINE1,PLAUR,0.18277372,0.0,0.033246968,0.11620969236887863,0.20904299185487585,0.03042803,0.6524377,0.3916554249256943,1.0
Stromal_Fib,Stromal_Fib,TCTN1,TMEM67,0.17248338,0.0,0.026332695,0.19347574167350085,0.17943214225199072,0.04063342,0.6255552,0.2226639520888592,1.0
Stromal_Fib,Stromal_Fib,TFPI,SDC4,0.21496524,0.0,0.031961784,0.0303764589239665,-0.01724415218498082,0.015874095,0.6479546,0.6884837184773211,1.0
Stromal_Fib,Stromal_Fib,TFPI,VLDLR,0.27092347,0.0,0.06937896,0.20480245625880772,0.18730472085234212,0.059320822,0.7305828,0.20340824861999515,1.0
Stromal_Fib,Stromal_Fib,TGFB1,ACVR1_TGFBR1_TGFBR2,0.18388402,1.0,0.030720653,-0.07977440223803825,-0.27672763399436556,0.004002102,0.64342415,1.0,1.0
Stromal_Fib,Stromal_Fib,TGFB1,ACVR1_TGFBR2,0.18388402,1.0,0.030720653,-0.07977440223803825,-0.27672763399436556,0.004002102,0.64342415,1.0,1.0
Plasma,Epithelial,LAMC1,ITGA3_ITGB1,0.2086646,0.66,0.031557433,0.09701022479113411,-0.0278526728765065,0.012659564,0.64650106,1.0,1.0
Plasma,Epithelial,LAMC1,ITGA6_ITGB4,0.2456559,0.08,0.03889618,0.18321317683147711,0.036883957079647034,0.01651562,0.67001164,1.0,1.0
Plasma,Epithelial,LAMC1,ITGAV_ITGB8,0.25926778,1.0,0.041596655,-0.09407432267765412,-0.15279621583301595,0.0076228334,0.6773892,1.0,1.0
Epithelial,Endothelial,HSPG2,DAG1,0.2643187,0.0,0.061820578,0.08807091472415414,-0.033028355631156275,0.017672503,0.7190811,0.5419631824226512,1.0
Epithelial,Endothelial,IGF1,IGF1R,0.16192035,1.0,0.021926466,-0.205496947625826,-0.7127257788935207,0.0061468044,0.6038749,1.0,1.0
Plasma,Epithelial,LAMC1,CD44,0.29489172,1.0,0.048664127,-0.31072623728295906,-0.4972917559636517,0.0017589348,0.6942917,1.0,1.0
Plasma,Epithelial,LAMC1,DAG1,0.159912,1.0,0.021885358,-0.08199763905559995,-0.16913787932179866,0.008120926,0.6036504,1.0,1.0
Plasma,Epithelial,MDK,SDC2,0.19478078,1.0,0.03659152,-0.4988941794445783,-1.1389596339222028,0.0039678295,0.6632247,1.0,1.0
Plasma,Epithelial,MDK,SDC3,0.14701854,1.0,0.021492422,-0.4119430305063763,-1.0058232025572629,0.0046132603,0.6014811,1.0,1.0
Plasma,Epithelial,LRPAP1,LRP1,0.32478312,1.0,0.043776937,-0.5279916839257122,-0.8991280103950997,0.0014365969,0.6829459,1.0,1.0
Plasma,Epithelial,LTBP3,ITGB5,0.16221523,1.0,0.025582444,-0.2298679084773828,-0.29120731344289386,0.005442369,0.6221639,1.0,1.0
Epithelial,Endothelial,IRAK4,TLR4,0.2015447,0.0,0.038199406,0.21369959973542385,0.12071870359958223,0.007743517,0.6680103,0.48951911927681846,1.0
Plasma,Epithelial,MDK,NOTCH2,0.22438431,1.0,0.045950092,-0.3347540008829625,-0.9572747495642573,0.002877405,0.6881678,1.0,1.0
Plasma,Epithelial,MDK,SDC1,0.1535964,1.0,0.023571882,-0.04214265359521202,-0.8420865675244985,0.007261186,0.61249626,1.0,1.0
CD4T,Stromal_Fib,CALM3,INSR,0.519544,0.0,0.25756967,0.08792696868363352,0.14949430194903773,0.012152835,0.83935475,0.4738848503788021,1.0
CD4T,Stromal_Fib,APP,NOTCH2,0.18093793,1.0,0.030795116,-0.48419559488045155,-0.7180530106987081,0.0011986083,0.6437019,1.0,1.0
CD4T,Stromal_Fib,ARF1,INSR,0.5244636,1.0,0.26158786,-0.09413474489814579,-0.002360101328454267,0.00967642,0.8403957,1.0,1.0
CD4T,Stromal_Fib,COL1A1,ITGA1_ITGB1,0.22150373,1.0,0.04556491,-0.36843885463420134,-1.8666081547964801,0.0019331877,0.6872639,1.0,1.0
CD4T,Stromal_Fib,CD55,ADGRE5,0.21060835,1.0,0.0336181,-0.3099600991598762,-0.5810081356573245,0.000906173,0.65369517,1.0,1.0
Stromal_Fib,Stromal_Fib,TGFB1,ITGB5,0.25756866,1.0,0.066015,-0.05276789255742299,-0.19590262453353047,0.005612657,0.7256634,1.0,1.0
Stromal_Fib,Stromal_Fib,TGFB1,TGFBR1_TGFBR2,0.189601,1.0,0.033459045,-0.18774950509462224,-0.3945310154204779,0.0016932306,0.65315825,1.0,1.0
Stromal_Fib,Stromal_Fib,TGFB1,TGFBR3,0.26548374,1.0,0.069806255,-0.1084751766682786,-0.26678075732331685,0.0045195837,0.7311867,1.0,1.0
Stromal_Fib,Stromal_Fib,TGFB1,VASN,0.2540484,1.0,0.06432883,0.04253595188398224,-0.11909766430811719,0.011505501,0.7230805,1.0,1.0
Stromal_Fib,Stromal_Fib,TGS1,RXRA,0.17746624,1.0,0.031045377,-0.0470991211244898,-0.08405536441943001,0.004538171,0.6446295,1.0,1.0
Stromal_Fib,Stromal_Fib,THBS1,ITGA3_ITGB1,0.2134806,0.0,0.028463036,0.03132371372932293,0.09278913176978279,0.011252663,0.634621,0.6851730075419541,1.0
Stromal_Fib,Stromal_Fib,THBS1,ITGA6,0.24206868,1.0,0.04814817,-0.057742893492286104,-0.18903353728263467,0.006746794,0.6931594,1.0,1.0
Stromal_Fib,Stromal_Fib,TGFB3,ENG,0.3028189,0.0,0.03966656,0.14097771204371312,0.04490442019943372,0.036544695,0.6721761,0.3305388026857184,1.0
Epithelial,Endothelial,JAG2,NOTCH1,0.207701,0.0,0.021828184,0.3745708669767804,0.2315377551203791,0.019628463,0.6033374,0.0726010099264385,1.0
Epithelial,Endothelial,JAG2,NOTCH4,0.25334388,0.0,0.027462004,0.7339696310324774,0.4752318757927542,0.0356315,0.63046014,0.05851709003452131,1.0
Epithelial,Endothelial,LAMA3,DAG1,0.2276667,0.0,0.04901939,0.4377915500939997,0.27199364714026913,0.057550535,0.6950631,0.05851709003452131,1.0
Epithelial,Endothelial,IGF1,IGF2R,0.18009219,1.0,0.025430325,-0.24255361087774996,-0.762874250738083,0.0028341433,0.6214626,1.0,1.0
Epithelial,Endothelial,LAMA3,ITGA2_ITGB1,0.2522294,0.0,0.06280898,0.5899886064294506,0.3679974874419587,0.14075127,0.72068036,0.05851709003452131,1.0
Epithelial,Endothelial,LAMA3,ITGA3_ITGB1,0.23786956,0.0,0.05474732,0.4982831012782665,0.3146637260069868,0.069487944,0.70664686,0.05851709003452131,1.0
Epithelial,Endothelial,LAMA3,ITGA9_ITGB1,0.26595154,0.0,0.07051265,0.8089061304998593,0.45703297266284304,0.162627,0.732175,0.05851709003452131,1.0
Epithelial,Endothelial,ITGB3BP,ITGB5,0.16722181,1.0,0.027547019,-0.021718831543022725,-0.05623017117871079,0.011153941,0.6308202,1.0,1.0
Plasma,Epithelial,GZMB,IGF2R,0.18589526,1.0,0.02846673,-0.1072130118625051,-0.5351785416342576,0.0011000483,0.63463604,1.0,1.0
Epithelial,Endothelial,LAMA4,ITGA6_ITGB4,0.30408776,0.0,0.033302862,0.4656298334342307,0.24485217200552373,0.025680212,0.6526281,0.06499086495993493,1.0
Plasma,Epithelial,LAMA5,BCAM,0.36918527,0.0,0.047742415,0.0771985094542175,-0.006715145531691086,0.007633979,0.6922586,0.5073883457699486,1.0
Plasma,Epithelial,LAMA5,ITGA6_ITGB1,0.31142464,0.0,0.039470773,0.08390977062790378,0.0051934568215912524,0.007731189,0.67163074,0.49104788816474043,1.0
Plasma,Epithelial,LAMA5,ITGA6_ITGB4,0.23185952,0.0,0.028076608,0.2691141875146093,0.13145409047324177,0.016422626,0.63303477,0.16882553753825533,1.0
Plasma,Epithelial,LAMA5,ITGAV_ITGB8,0.2454714,0.27,0.030025905,-0.008173311994521926,-0.058226082439421206,0.0075799115,0.6407958,1.0,1.0
Plasma,Epithelial,IGF1,IGF2R,0.23196432,1.0,0.052785266,-0.1846931741110712,-0.7147758808093592,0.00588278,0.70284986,1.0,1.0
Plasma,Epithelial,IGF1,INSR,0.25754642,1.0,0.06301774,-0.14054884784031868,-0.7078494736095872,0.01215875,0.72101414,1.0,1.0
Plasma,Epithelial,CTHRC1,FZD6,0.25060964,0.0,0.061656184,0.3682310205230751,0.15623546099322527,0.048832677,0.71881205,0.13836712009938748,1.0
Plasma,Epithelial,DCN,MET,0.25852892,1.0,0.029090758,0.1797265624416169,-1.388623858473335,0.006545531,0.6371464,1.0,1.0
Plasma,Epithelial,LAMA5,CD44,0.28109533,1.0,0.03512745,-0.2248252265998269,-0.40272162257005695,0.0017490309,0.6586494,1.0,1.0
Plasma,Epithelial,LAMA5,ITGA3_ITGB1,0.1948682,0.0,0.022779249,0.1829112354742663,0.06671746051708824,0.012588282,0.6084293,0.28032688867121863,1.0
Plasma,Epithelial,GNAI2,F2R,0.30686298,1.0,0.029451516,-0.48529141993653013,-0.6398583811834293,0.001039869,0.63856983,1.0,1.0
Plasma,Epithelial,FABP5,RXRA,0.17954803,1.0,0.030879457,-0.16698820556189256,-0.2620262271557935,0.002854999,0.6440155,1.0,1.0
Plasma,Epithelial,FAM3C,CLEC2D,0.27076122,1.0,0.03850496,-0.11237950770739752,-0.3125965866214782,0.0014786356,0.66889316,1.0,1.0
Plasma,Epithelial,CTHRC1,FZD3,0.20179716,0.0,0.04049962,0.17055976051818256,0.04998340875064791,0.027204597,0.674462,0.31430236578891674,1.0
Plasma,Epithelial,CTHRC1,FZD5,0.21325621,0.0,0.045466267,0.5077815738574109,0.1661515120912115,0.085718125,0.6870309,0.12715504618225773,1.0
Plasma,Epithelial,GPI,AMFR,0.16365555,1.0,0.022435788,-0.11988910532522,-0.14241966431603958,0.0031120563,0.60661805,1.0,1.0
Plasma,Epithelial,GNAI2,ADCY7,0.30911633,1.0,0.0319809,-0.4106222500636436,-0.5224900086545641,0.0007413721,0.6480227,1.0,1.0
Stromal_Fib,Stromal_Fib,WNT4,SMO,0.20656818,0.0,0.034714118,0.38464585998915707,0.4310819721316877,0.3486536,0.6573176,0.053734752559867836,1.0
Stromal_Fib,Stromal_Fib,TNFSF12,TNFRSF12A,0.18652183,1.0,0.033344284,-0.0474242985636068,-0.07532522895476049,0.0065202536,0.6527689,1.0,1.0
Stromal_Fib,Stromal_Fib,TXLNA,STX4,0.20572914,1.0,0.042307567,-0.018782082386008377,-0.037831917271784476,0.00563434,0.6792381,1.0,1.0
Stromal_Fib,Stromal_Fib,VEGFC,NRP2,0.20844379,0.0,0.027505942,0.13305775087221006,0.21763914537338,0.037354853,0.63064635,0.3475573527456828,1.0
Stromal_Fib,Stromal_Fib,VEGFA,EGFR,0.24604638,0.0,0.054213896,0.17494078407745728,0.2083819583459574,0.032168053,0.70563096,0.25718349686807906,1.0
Stromal_Fib,Stromal_Fib,VEGFA,GPC1,0.22238535,0.0,0.04633397,0.2126020817632155,0.22634231478314723,0.04022632,0.68905973,0.19229225051672091,1.0
Stromal_Fib,Stromal_Fib,TNC,EGFR,0.20970324,0.0,0.030549005,0.18881484915760682,0.23229549552921333,0.043495607,0.6427812,0.23159886959334622,1.0
CD4T,Stromal_Fib,BSG,SLC16A7,0.22837573,1.0,0.035106234,-0.40128736953323163,-0.44245744983900975,0.0017792808,0.6585815,1.0,1.0
Stromal_Fib,Stromal_Fib,VEGFA,NRP2,0.2506129,0.0,0.055734713,0.11071544592860515,0.20199474778295692,0.019272514,0.7084961,0.40702549788115117,1.0
Stromal_Fib,Stromal_Fib,VEGFA,TYRO3,0.17673382,0.0,0.031130457,0.20048938167557703,0.17887166006159133,0.057050407,0.6449428,0.21046716011013042,1.0
Stromal_Fib,Treg,ADAM10,TSPAN17,0.20305866,1.0,0.032394182,0.0064903532689802035,-0.08685866188628771,0.0071306676,0.6494857,1.0,1.0
Stromal_Fib,Treg,ADAM12,SDC4,0.16299531,0.0,0.025967276,0.2521966769208538,0.26716692255784935,0.02918508,0.62391716,0.14228254432347798,1.0
Stromal_Fib,Treg,ADAM17,IL6R,0.20548677,0.0,0.04192463,0.1376626190398873,0.09975338029928754,0.0058095255,0.6782468,0.8508378277123555,1.0
Stromal_Fib,Treg,ADAM10,IL6R,0.25994268,0.01,0.06619156,0.08885621054504514,0.004178456257901919,0.005049337,0.7259292,1.0,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD3_LRP5,0.21343368,0.0,0.03427401,0.22913704208922206,0.35687249456931114,0.08432799,0.6558791,0.1701570091038339,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD3_LRP6,0.2445519,0.0,0.054167304,0.34505219720878544,0.4774449557011715,0.12677756,0.7055417,0.06786141790312036,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD7_LRP5,0.20526282,0.0,0.029050535,0.33586176396523826,0.45779023025667237,0.2305058,0.6369865,0.07267568417799047,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD7_LRP6,0.20526282,0.0,0.029050535,0.33586176396523826,0.45779023025667237,0.2305058,0.6369865,0.07267568417799047,1.0
Stromal_Fib,Treg,AFDN,EPHB6,0.18901041,1.0,0.03537611,-0.018392332537787125,-0.03943794874870202,0.012609412,0.65944195,1.0,1.0
Stromal_Fib,Treg,ALCAM,CD6,0.22104266,0.0,0.042527415,0.32113416541079154,0.08896498582382734,0.009951576,0.67980254,0.27768617951244856,1.0
Stromal_Fib,Stromal_Fib,WNT2B,FZD3_LRP6,0.15142569,0.0,0.022604393,0.21655788757912284,0.22958736549920455,0.041866887,0.60751104,0.18650406456931162,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD1_LRP5,0.21343368,0.0,0.03427401,0.22913704208922206,0.35687249456931114,0.08432799,0.6558791,0.1701570091038339,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD1_LRP6,0.21982472,0.0,0.03835968,0.27848320036351376,0.40645922471170803,0.114826515,0.66847444,0.11578876006958416,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD2_LRP5,0.21029708,0.0,0.032268837,0.3402970294473402,0.4363154016759892,0.15178384,0.6490442,0.07028212830540126,1.0
Stromal_Fib,Stromal_Fib,WNT2,FZD2_LRP6,0.21029708,0.0,0.032268837,0.3402970294473402,0.4363154016759892,0.15178384,0.6490442,0.07028212830540126,1.0
Stromal_Fib,Stromal_Fib,WNT4,FZD1_LRP5,0.20149648,0.0,0.03171404,0.21977599706136508,0.31549819851802274,0.0722706,0.6470666,0.18248112156321472,1.0
Stromal_Fib,Stromal_Fib,WNT4,FZD1_LRP6,0.20788752,0.0,0.035494544,0.26912215533565675,0.3650849286604195,0.09840838,0.6598171,0.12472302654956045,1.0
Stromal_Fib,Stromal_Fib,WNT4,FZD2_LRP5,0.19835988,0.0,0.029858632,0.3309359844194832,0.39494110562470075,0.13008147,0.64015263,0.07538547860462427,1.0
Stromal_Fib,Stromal_Fib,WNT4,FZD2_LRP6,0.19835988,0.0,0.029858632,0.3309359844194832,0.39494110562470075,0.13008147,0.64015263,0.07538547860462427,1.0
Stromal_Fib,Stromal_Fib,WNT4,FZD3_LRP5,0.20149648,0.0,0.03171404,0.21977599706136508,0.31549819851802274,0.0722706,0.6470666,0.18248112156321472,1.0
